articleId,productCode,supplierId,prodName,productTypeName,graphicalAppearanceNo,graphicalAppearanceName,colourGroupCode,colourGroupName
622314012,622314,1522,Moma,Blouse,1010001,All over pattern,12,Light Beige
622370001,622370,5883,BRUNO PIQUE HOOD,Hoodie,1010016,Solid,73,Dark Blue
622600002,622600,4242,California King Tanga,Swimwear bottom,1010016,Solid,9,Black
622617002,622617,8310,ORBIT hotpants,Shorts,1010005,Colour blocking,50,Other Pink
622743001,622743,8310,MARLIN tights consciuos,Leggings/Tights,1010016,Solid,9,Black
622743004,622743,8310,MARLIN tights consciuos,Leggings/Tights,1010012,Mixed solid/pattern,9,Black
622744002,622744,8310,GALAXY seamless tights,Leggings/Tights,1010026,Other structure,73,Dark Blue
622745001,622745,8310,SORRENTO trousers,Trousers,1010016,Solid,51,Light Pink
622879007,622879,8748,Smith casual sweatpants TP,Trousers,1010014,Placement print,9,Black
622955001,622955,3529,Carolina ankle,Boots,1010016,Solid,9,Black
622958003,622958,3828,New Vega sneaker,Sneakers,1010016,Solid,9,Black
622961001,622961,3529,BRENDA LACE UP (1),Boots,1010016,Solid,9,Black
622961003,622961,3529,BRENDA LACE UP (1),Boots,1010016,Solid,9,Black
622962001,622962,3929,Billie Boot,Boots,1010016,Solid,9,Black
622963001,622963,3529,Hansel Boot,Boots,1010016,Solid,9,Black
622963003,622963,3929,Hansel Boot,Boots,1010016,Solid,9,Black
622963008,622963,3529,Hansel Boot,Boots,1010016,Solid,9,Black
622963013,622963,3529,Hansel Boot,Boots,1010016,Solid,9,Black
622964001,622964,3929,Martha sandal,Sandals,1010016,Solid,9,Black
622964005,622964,3929,Martha sandal,Sandals,1010016,Solid,52,Pink
622966014,622966,3828,Laura sneaker,Sneakers,1010016,Solid,10,White
622968001,622968,3929,Betty Boot,Boots,1010016,Solid,9,Black
622969001,622969,3529,Sweetheart boot,Boots,1010016,Solid,9,Black
622972012,622972,8768,SPAM fancy shorts BB,Shorts,1010010,Melange,19,Greenish Khaki
622981018,622981,8756,Malcom 5-pkt TP,Trousers,1010016,Solid,9,Black
623012002,623012,8757,TP Hunter shirt,Shirt,1010004,Check,73,Dark Blue
623012010,623012,8757,TP Hunter shirt,Shirt,1010004,Check,42,Red
623059003,623059,1338,Sunflower strapless Balconette,Bra,1010021,Lace,51,Light Pink
623115001,623115,3929,Joan boot,Boots,1010016,Solid,9,Black
623277005,623277,7613,SCAR Tulle Dress,Dress,1010014,Placement print,73,Dark Blue
623284003,623284,7617,RHINO Cord Treggings,Trousers,1010016,Solid,52,Pink
623347003,623347,1773,Shirt Utility Cropped,Shirt,1010023,Denim,19,Greenish Khaki
623434012,623434,1444,Charlie A-line,Skirt,1010016,Solid,9,Black
623434023,623434,1444,Charlie A-line,Skirt,1010016,Solid,43,Dark Red
623632001,623632,1522,Nirobi,Shirt,1010016,Solid,10,White
623853004,623853,4313,H-string basic scrunchy,Hair string,1010016,Solid,73,Dark Blue
623891012,623891,7922,ANTHEA single PJ,Pyjama set,1010001,All over pattern,7,Grey
623992001,623992,4311,Kim boot SG,Boots,1010016,Solid,9,Black
624063001,624063,8718,CHLOE,Sweater,1010008,Front print,73,Dark Blue
624063003,624063,8718,CHLOE,Sweater,1010008,Front print,43,Dark Red
624065001,624065,8718,HIROKO cardigan,Cardigan,1010016,Solid,6,Light Grey
624066002,624066,8718,BADGIS,Sweater,1010013,Other pattern,73,Dark Blue
624066005,624066,8718,BADGIS,Sweater,1010013,Other pattern,10,White
624066007,624066,8718,BADGIS,Sweater,1010013,Other pattern,8,Dark Grey
624148003,624148,1522,CS Tiramisu,Blouse,1010021,Lace,71,Light Blue
624257001,624257,1774,&DENIM+ Skinny shaping RW,Trousers,1010023,Denim,9,Black
624257002,624257,1774,&DENIM Skinny shaping RW,Trousers,1010023,Denim,72,Blue
624257003,624257,1774,&DENIM Skinny shaping RW,Trousers,1010023,Denim,73,Dark Blue
624257006,624257,1774,&DENIM Skinny shaping RW,Trousers,1010023,Denim,10,White
624257009,624257,1774,&DENIM Skinny shaping RW,Trousers,1010023,Denim,73,Dark Blue
624257010,624257,1774,&DENIM Skinny shaping RW,Trousers,1010023,Denim,72,Blue
624257017,624257,1774,&DENIM Skinny shaping RW,Trousers,1010023,Denim,73,Dark Blue
624285001,624285,1929,ED Cora padded,Jacket,1010016,Solid,9,Black
624383005,624383,6564,BOB set,Garment Set,1010017,Stripe,73,Dark Blue
624383007,624383,6564,BOB set,Garment Set,1010016,Solid,11,Off White
624385002,624385,6564,PUTTE overall,Jumpsuit/Playsuit,1010026,Other structure,13,Beige
624443008,624443,6564,ALGOT LS Body 2PACK,Bodysuit,1010016,Solid,10,White
624446001,624446,1926,Wifey material,Dress,1010016,Solid,72,Blue
624486001,624486,1643,Brit Baby Tee,T-shirt,1010016,Solid,9,Black
624486002,624486,1643,Brit Baby Tee,T-shirt,1010016,Solid,10,White
624486003,624486,1643,Brit Baby Tee,T-shirt,1010016,Solid,52,Pink
624486005,624486,1643,Brit Baby Tee,T-shirt,1010017,Stripe,10,White
624486010,624486,1643,Brit Baby Tee,T-shirt,1010010,Melange,7,Grey
624486012,624486,1643,Brit Baby Tee,T-shirt,1010016,Solid,23,Dark Yellow
624486013,624486,1643,Brit Baby Tee,T-shirt,1010017,Stripe,73,Dark Blue
624486017,624486,1643,Brit Baby Tee,T-shirt,1010016,Solid,72,Blue
624486019,624486,1643,Brit Baby Tee,T-shirt,1010017,Stripe,42,Red
624486059,624486,1643,Brit Baby Tee,T-shirt,1010017,Stripe,7,Grey
624486061,624486,1643,Brit Baby Tee,T-shirt,1010017,Stripe,10,White
624486064,624486,1643,Brit Baby Tee,T-shirt,1010016,Solid,10,White
624486076,624486,1643,Brit Baby Tee,T-shirt,1010016,Solid,21,Light Yellow
624632001,624632,3439,Bengal,Scarf,1010016,Solid,7,Grey
624632006,624632,3409,Bengal,Scarf,1010016,Solid,17,Yellowish Brown
624634005,624634,3409,Amaryllis,Scarf,1010005,Colour blocking,83,Dark Turquoise
624636001,624636,3409,Jessie,Scarf,1010004,Check,9,Black
624636002,624636,3409,Jessie,Scarf,1010004,Check,13,Beige
624638005,624638,3409,Nori Scarf,Scarf,1010005,Colour blocking,43,Dark Red
624658008,624658,6561,Charlie boot,Boots,1010016,Solid,42,Red
624692004,624692,6565,TVP Rhodes denim,Trousers,1010023,Denim,73,Dark Blue
624724001,624724,5731,TD Big Gingham,Shirt,1010004,Check,43,Dark Red
624761002,624761,8718,KIM cardigan (Pim qlty),Cardigan,1010016,Solid,11,Off White
624807001,624807,4212,BEANIE JERSEY 2-PACK LATE,Hat/beanie,1010001,All over pattern,73,Dark Blue
624895001,624895,1722,Patronus,Trousers,1010016,Solid,9,Black
625027016,625027,7852,SB Henry water resi ski jkt TP,Jacket,1010005,Colour blocking,23,Dark Yellow
625068007,625068,4222,SBC OWN LATE,Cap/peaked,1010001,All over pattern,9,Black
625075003,625075,7852,SB Todd bomber TP,Jacket,1010016,Solid,19,Greenish Khaki
625133002,625133,6557,CHILLY LS T-shirt,T-shirt,1010016,Solid,23,Dark Yellow
625153006,625153,7852,SB Daniel knitted fleeceTP,Jacket,1010010,Melange,9,Black
625311006,625311,8316,HONEY seamless bra,Bra,1010016,Solid,32,Orange
625311008,625311,8316,HONEY seamless bra,Bra,1010016,Solid,9,Black
625321003,625321,8316,SPEEDY tee conscious,T-shirt,1010016,Solid,9,Black
625321010,625321,8316,SPEEDY tee conscious,T-shirt,1010016,Solid,83,Dark Turquoise
625343001,625343,1414,Felix,Skirt,1010016,Solid,13,Beige
625345002,625345,1414,Scarlett,Skirt,1010016,Solid,9,Black
625345004,625345,1414,Scarlett,Skirt,1010016,Solid,11,Off White
625358004,625358,1313,Nova,Dress,1010016,Solid,93,Dark Green
625358005,625358,1313,Nova,Dress,1010001,All over pattern,9,Black
625358006,625358,1313,Nova,Dress,1010001,All over pattern,11,Off White
625358007,625358,1313,Nova,Dress,1010017,Stripe,11,Off White
625450003,625450,1909,ED Bloom,Blouse,1010001,All over pattern,11,Off White
625480004,625480,1322,Flora,Dress,1010016,Solid,9,Black
625482006,625482,1322,J Ravioli,Dress,1010001,All over pattern,73,Dark Blue
625483002,625483,1322,J Persilja,Dress,1010017,Stripe,10,White
625506008,625506,7920,MIA FANCY,Trousers,1010001,All over pattern,7,Grey
625518004,625518,8852,BB Timm parka TP,Jacket,1010016,Solid,19,Greenish Khaki
625543002,625543,8852,BB Frans parka,Jacket,1010016,Solid,73,Dark Blue
625548002,625548,8852,BB Chris puff jkt TP,Jacket,1010016,Solid,9,Black
625653011,625653,7920,MOLLY FANCY,Hoodie,1010001,All over pattern,7,Grey
625653014,625653,7920,MOLLY FANCY,Hoodie,1010011,Metallic,50,Other Pink
625773001,625773,1313,Portman,Dress,1010004,Check,10,White
625795002,625795,1686,Montana dress,Dress,1010016,Solid,72,Blue
625818001,625818,1510,Lorentz flannel shirt,Shirt,1010004,Check,43,Dark Red
625818004,625818,1510,Lorentz flannel shirt,Shirt,1010004,Check,19,Greenish Khaki
625819001,625819,1510,J shirt,Shirt,1010016,Solid,10,White
625819003,625819,1510,J shirt,Shirt,1010017,Stripe,10,White
625876010,625876,7920,LINNÉA L/S DRESS,Dress,1010001,All over pattern,73,Dark Blue
625939002,625939,1643,Cat Tee,T-shirt,1010016,Solid,9,Black
625939003,625939,1643,Cat Tee,T-shirt,1010016,Solid,10,White
625939021,625939,1643,Cat Tee,T-shirt,1010017,Stripe,42,Red
625939035,625939,1643,Cat Tee,T-shirt,1010016,Solid,52,Pink
626052013,626052,8713,BIM shirt,Blouse,1010004,Check,11,Off White
626054001,626054,7852,SB Lothar PU,Jacket,1010016,Solid,9,Black
626148002,626148,1334,Frenchy Bandeau 2p (1),Bra,1010016,Solid,51,Light Pink
626168001,626168,1444,Tiffany maxi,Skirt,1010001,All over pattern,21,Light Yellow
626263002,626263,8716,GILDA LEGGINGS,Leggings/Tights,1010016,Solid,7,Grey
626263003,626263,8716,GILDA LEGGINGS,Leggings/Tights,1010016,Solid,73,Dark Blue
626263004,626263,8716,GILDA LEGGINGS,Leggings/Tights,1010016,Solid,73,Dark Blue
626263031,626263,8716,GILDA LEGGINGS,Leggings/Tights,1010015,Sequin,10,White
626366002,626366,1660,gaby,Vest top,1010016,Solid,73,Dark Blue
626380002,626380,7648,GARETH L/S,Sweater,1010017,Stripe,73,Dark Blue
626385001,626385,5783,rik hood shacket,Shirt,1010004,Check,42,Red
626405005,626405,1660,Annabel V-neck LS,T-shirt,1010016,Solid,9,Black
626415013,626415,8713,Lexie Shirt,Shirt,1010004,Check,10,White
626441007,626441,8716,JLO LEGGINGS,Leggings/Tights,1010018,Treatment,8,Dark Grey
626443003,626443,8716,WENDY LEGGINGS,Leggings/Tights,1010001,All over pattern,9,Black
626463002,626463,1666,Lola dress checked,Dress,1010004,Check,9,Black
626581003,626581,1772,Skinny R.W 29.99 Trash,Trousers,1010023,Denim,72,Blue
626587003,626587,1201,Marianne,Coat,1010016,Solid,9,Black
626587004,626587,1201,Marianne,Coat,1010010,Melange,7,Grey
626587010,626587,1201,Marianne,Coat,1010010,Melange,14,Dark Beige
626588003,626588,1201,James Biker,Jacket,1010016,Solid,9,Black
626588005,626588,1201,James Biker,Jacket,1010016,Solid,17,Yellowish Brown
626650011,626650,8716,FLYGARE top,T-shirt,1010008,Front print,7,Grey
626704006,626704,7656,Niclas low price jogger,Trousers,1010016,Solid,73,Dark Blue
626813003,626813,1522,Syrup ISW 19,Blouse,1010001,All over pattern,10,White
626815002,626815,1522,Almalfi ISW 20,Shirt,1010016,Solid,71,Light Blue
626816001,626816,1522,Dallas ISW 31,Shirt,1010004,Check,73,Dark Blue
626816003,626816,1522,Dallas ISW 31,Shirt,1010004,Check,83,Dark Turquoise
626816008,626816,1522,Dallas ISW 31,Shirt,1010004,Check,51,Light Pink
626816009,626816,1522,Dallas ISW 31,Shirt,1010004,Check,11,Off White
627107001,627107,1643,Electra dress,Dress,1010016,Solid,9,Black
627197001,627197,3090,Gaby Blouse,Blouse,1010001,All over pattern,9,Black
627262003,627262,8718,OLIVIA DEAL SWEATER,Sweater,1010002,Application/3D,51,Light Pink
627296001,627296,1344,Kourtney crochet dress,Dress,1010021,Lace,81,Light Turquoise
627342002,627342,5961,Kim Jumpsuit,Jumpsuit/Playsuit,1010016,Solid,9,Black
627379002,627379,1647,CSP Maple Cable,Sweater,1010017,Stripe,10,White
627563006,627563,7930,HOLMES fancy,Trousers,1010018,Treatment,43,Dark Red
627563007,627563,7930,HOLMES fancy (1),Trousers,1010016,Solid,9,Black
627760004,627760,7812,SAGE fur vest,Outdoor Waistcoat,1010016,Solid,11,Off White
627769006,627769,8812,ELAINE parka,Outdoor Waistcoat,1010016,Solid,19,Greenish Khaki
627769009,627769,8812,ELAINE parka,Outdoor Waistcoat,1010016,Solid,8,Dark Grey
628331011,628331,7930,HARLEY 2 p,T-shirt,1010001,All over pattern,6,Light Grey
628425001,628425,7930,Helena Tank 2PACK,Vest top,1010016,Solid,10,White
628499002,628499,7658,TP Paddington Sweater,Sweater,1010017,Stripe,92,Green
628499005,628499,7658,TP Paddington Sweater,Sweater,1010017,Stripe,42,Red
628568001,628568,1244,Peggy Padded Jacket,Hoodie,1010016,Solid,9,Black
628593001,628593,8397,ACE jkt,Jacket,1010001,All over pattern,8,Dark Grey
628608001,628608,6555,AMBER vest set,Garment Set,1010004,Check,43,Dark Red
628631007,628631,8615,Blake Slim LInen Blz,Blazer,1010010,Melange,73,Dark Blue
628642006,628642,8616,Blake Slim fit trs,Trousers,1010010,Melange,73,Dark Blue
628642009,628642,8616,Blake Slim fit trs,Trousers,1010010,Melange,13,Beige
628785001,628785,1338,Clarence padded wire,Bra,1010021,Lace,9,Black
628788001,628788,1338,50 Cent Padded wire,Bra,1010021,Lace,31,Light Orange
628788008,628788,1338,50 Cent Padded wire,Bra,1010021,Lace,43,Dark Red
628813002,628813,1338,Clarence hipster (1),Underwear bottom,1010021,Lace,9,Black
628813003,628813,1338,Clarence bottom,Underwear bottom,1010021,Lace,52,Pink
628813010,628813,1338,Clarence hipster (1),Underwear bottom,1010021,Lace,41,Light Red
628813012,628813,1338,Clarence hipster (1),Underwear bottom,1010021,Lace,73,Dark Blue
628816001,628816,1338,Pepper push,Bra,1010016,Solid,10,White
628816003,628816,1338,Pepper push,Bra,1010016,Solid,71,Light Blue
628838008,628838,5672,Skinny 5pkt (1),Trousers,1010023,Denim,73,Dark Blue
628924001,628924,1543,CHLOE,Blouse,1010007,Embroidery,10,White
628927002,628927,1543,OLIVIA BOHO,Blouse,1010001,All over pattern,10,White
628930008,628930,1543,SOPHIA BLOUSE,Blouse,1010001,All over pattern,72,Blue
628979001,628979,1612,Neo jumper,Sweater,1010010,Melange,7,Grey
628979005,628979,1612,Neo jumper,Sweater,1010010,Melange,43,Dark Red
629042001,629042,1612,Brett jumper,Sweater,1010016,Solid,83,Dark Turquoise
629061001,629061,1612,Rachel jumper,Sweater,1010016,Solid,31,Light Orange
629061002,629061,1612,Rachel jumper,Sweater,1010010,Melange,7,Grey
629381001,629381,1636,Luna (1),Dress,1010016,Solid,9,Black
629381002,629381,1636,Luna (1),Dress,1010016,Solid,73,Dark Blue
629381004,629381,1676,Luna (1),Dress,1010010,Melange,6,Light Grey
629381012,629381,1636,Luna (1),Dress,1010016,Solid,43,Dark Red
629420001,629420,1676,claudine,T-shirt,1010016,Solid,10,White
629420002,629420,1676,claudine,T-shirt,1010016,Solid,9,Black
629420006,629420,1676,Claudine (1),T-shirt,1010017,Stripe,9,Black
629420007,629420,1676,claudine,T-shirt,1010016,Solid,10,White
629420013,629420,1676,Claudine (1),T-shirt,1010016,Solid,12,Light Beige
629420019,629420,1676,Claudine (1),T-shirt,1010017,Stripe,10,White
629420020,629420,1676,Claudine (1),T-shirt,1010017,Stripe,9,Black
629420021,629420,1676,Claudine (1),T-shirt,1010016,Solid,17,Yellowish Brown
629483002,629483,3409,Kanin Foulard,Scarf,1010004,Check,10,White
629483003,629483,3409,Kanin Foulard,Scarf,1010004,Check,13,Beige
629551003,629551,1522,Pelican,Blouse,1010004,Check,11,Off White
629551004,629551,1522,Pelican,Blouse,1010017,Stripe,73,Dark Blue
629604002,629604,7616,Danisha,Dress,1010001,All over pattern,73,Dark Blue
629679001,629679,1344,Julia jumpsuit J,Jumpsuit/Playsuit,1010016,Solid,9,Black
629679006,629679,1344,Julia jumpsuit J,Jumpsuit/Playsuit,1010001,All over pattern,22,Yellow
629746002,629746,4242,Granny Bandeau,Bikini top,1010017,Stripe,71,Light Blue
629758005,629758,4242,Granny Tie Tanga,Swimwear bottom,1010017,Stripe,71,Light Blue
629758012,629758,4242,Granny Tie Tanga,Swimwear bottom,1010017,Stripe,9,Black
629764001,629764,1338,Eden lotus bikini,Underwear bottom,1010016,Solid,9,Black
629772001,629772,4242,Wideawake Tie tanga,Swimwear bottom,1010021,Lace,42,Red
629801001,629801,1338,Eden body,Underwear body,1010021,Lace,9,Black
629823003,629823,6555,MAGGIE treggings TVP,Trousers,1010023,Denim,7,Grey
629825001,629825,6555,AUGUSTA set DENIM,Garment Set,1010023,Denim,71,Light Blue
629897002,629897,3528,OL BUTLER Wedge,Wedge,1010016,Solid,42,Red
629908001,629908,3528,OL JOHANNA mini wedge,Wedge,1010016,Solid,22,Yellow
630010001,630010,1909,LOGG Kivik linen shirt,Blouse,1010016,Solid,10,White
630022002,630022,3519,Elena Visor,Hat/brim,1010016,Solid,9,Black
630037009,630037,7648,HAPPY TEE,T-shirt,1010001,All over pattern,10,White
630037018,630037,7648,HAPPY TEE,T-shirt,1010001,All over pattern,73,Dark Blue
630084002,630084,5658,Steven pull on,Shorts,1010016,Solid,93,Dark Green
630084003,630084,5658,Steven pull on,Shorts,1010016,Solid,73,Dark Blue
630116001,630116,8310,SUPREME TIGHTS,Leggings/Tights,1010016,Solid,9,Black
630116004,630116,8310,SUPREME TIGHTS,Leggings/Tights,1010005,Colour blocking,9,Black
630116006,630116,8310,SUPREME TIGHTS,Leggings/Tights,1010001,All over pattern,73,Dark Blue
630116007,630116,8310,SUPREME TIGHTS,Leggings/Tights,1010005,Colour blocking,73,Dark Blue
630116014,630116,8310,SUPREME TIGHTS,Leggings/Tights,1010001,All over pattern,9,Black
630116018,630116,8310,SUPREME TIGHTS,Leggings/Tights,1010005,Colour blocking,83,Dark Turquoise
630116019,630116,8310,SUPREME TIGHTS,Leggings/Tights,1010010,Melange,8,Dark Grey
630116023,630116,8310,SUPREME TIGHTS,Leggings/Tights,1010014,Placement print,9,Black
630141002,630141,8310,HAVANA TIGHTS,Leggings/Tights,1010016,Solid,83,Dark Turquoise
630141011,630141,8310,HAVANA TIGHTS,Leggings/Tights,1010001,All over pattern,9,Black
630144001,630144,8310,SUPREME CROPPED,Leggings/Tights,1010010,Melange,9,Black
630145001,630145,8310,FLORIDA TIGHTS,Leggings/Tights,1010016,Solid,9,Black
630145002,630145,8310,FLORIDA TIGHTS,Leggings/Tights,1010005,Colour blocking,73,Dark Blue
630313006,630313,1676,Jetplane (1),T-shirt,1010017,Stripe,12,Light Beige
630316011,630316,1941,Shay blouse,Blouse,1010017,Stripe,12,Light Beige
630316012,630316,1941,Shay blouse,Blouse,1010016,Solid,71,Light Blue
630318001,630318,1676,Annie jumpsuit,Dress,1010016,Solid,9,Black
630326003,630326,1676,Nate tee,T-shirt,1010016,Solid,9,Black
630450003,630450,1747,Nikki boyfriend,Trousers,1010016,Solid,51,Light Pink
630514003,630514,1338,50 cent strapless balconette,Bra,1010020,Contrast,31,Light Orange
630542004,630542,8757,Chelsea wd blazer TP,Blazer,1010016,Solid,73,Dark Blue
630646001,630646,1543,SUNDAE TOP SS,Blouse,1010017,Stripe,73,Dark Blue
630653001,630653,1543,SPEED DIANA BRALET,Vest top,1010001,All over pattern,73,Dark Blue
630657004,630657,3630,Edwin Monkstrap Shoe,Boots,1010016,Solid,73,Dark Blue
630659001,630659,3629,Milton shoe,Boots,1010016,Solid,73,Dark Blue
630675002,630675,4343,6p Claw,Hair clip,1010016,Solid,12,Light Beige
630696001,630696,1543,SPEED PLUTO,Blouse,1010016,Solid,9,Black
630696004,630696,1543,SPEED PLUTO,Blouse,1010001,All over pattern,12,Light Beige
630701001,630701,1543,SPEED ANGEL BLOUSE,Blouse,1010016,Solid,9,Black
630701009,630701,1543,SPEED ANGEL BLOUSE,Blouse,1010016,Solid,42,Red
630714001,630714,1543,SPEED PENNY BLOUSE,Blouse,1010016,Solid,9,Black
630714002,630714,1543,SPEED PENNY BLOUSE,Blouse,1010001,All over pattern,9,Black
630747001,630747,4212,BEANIE KNIT MASK,Hat/beanie,1010002,Application/3D,7,Grey
630777015,630777,5882,Rich Tee,T-shirt,1010007,Embroidery,19,Greenish Khaki
630777017,630777,5882,Rich Tee,T-shirt,1010007,Embroidery,9,Black
630994004,630994,4242,Simple as that Padded Swimsuit,Swimsuit,1010016,Solid,9,Black
630994006,630994,4242,Simple as that Padded Swimsuit,Swimsuit,1010026,Other structure,42,Red
631059001,631059,1543,JILLY TANK S.8,Vest top,1010022,Jacquard,9,Black
631059003,631059,1543,JILLY TANK S.8,Vest top,1010022,Jacquard,83,Dark Turquoise
631285004,631285,3629,Rambo runner,Sneakers,1010016,Solid,10,White
631418002,631418,1522,Coco ISW 17,Top,1010001,All over pattern,73,Dark Blue
631418003,631418,1522,Coco ISW 17,Top,1010001,All over pattern,9,Black
631418005,631418,1522,Coco ISW 17,Top,1010016,Solid,43,Dark Red
631452001,631452,7613,Alexis price dress,Dress,1010001,All over pattern,73,Dark Blue
631453002,631453,7613,Rebel Dress,Dress,1010001,All over pattern,73,Dark Blue
